4 	 5 	 1  	 1318.7 	  	 0 	 	 0 	 	 0 
4 	 5 	 2  	 1318.7 	  	 0 	 	 0 	 	 0 
4 	 5 	 3  	 1318.7 	  	 0 	 	 0 	 	 0 
4 	 5 	 4  	 1318.7 	  	 0 	 	 0 	 	 0 
4 	 5 	 5  	 1318.7 	  	 657.757 	 	 0 	 	 0 
4 	 5 	 6  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 7  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 8  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 9  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 10  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 11  	 1318.7 	  	 657.757 	 	 657.757 	 	 0 
4 	 5 	 12  	 1318.7 	  	 1318.7 	 	 657.757 	 	 0 
4 	 5 	 13  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 14  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 15  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 16  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 17  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 18  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 19  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 20  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 21  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 22  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 23  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 24  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 25  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 26  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 27  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 28  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 29  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 30  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 31  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 32  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 33  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 34  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
4 	 5 	 35  	 1318.7 	  	 1318.7 	 	 1318.7 	 	 0 
