3 	 3 	 1 	 36532.396380
3 	 10 	 2 	 36592.325762
3 	 17 	 3 	 36592.325762
3 	 24 	 4 	 36592.325762
3 	 31 	 5 	 36592.325762
3 	 38 	 6 	 36592.325762
3 	 45 	 7 	 36592.325762
3 	 52 	 8 	 36592.325762
3 	 59 	 9 	 36592.325762
3 	 66 	 10 	 36592.325762
3 	 73 	 11 	 36592.325762
3 	 80 	 12 	 36592.325762
3 	 87 	 13 	 36592.325762
3 	 94 	 14 	 36592.325762
3 	 101 	 15 	 36592.325762
3 	 108 	 16 	 36592.325762
3 	 115 	 17 	 36592.325762
3 	 122 	 18 	 36592.325762
3 	 129 	 19 	 36592.325762
3 	 136 	 20 	 36592.325762
3 	 143 	 21 	 36592.325762
3 	 150 	 22 	 36592.325762
3 	 157 	 23 	 36592.325762
3 	 164 	 24 	 36592.325762
3 	 171 	 25 	 36592.325762
3 	 178 	 26 	 36592.325762
3 	 185 	 27 	 36592.325762
3 	 192 	 28 	 36592.325762
3 	 199 	 29 	 36592.325762
3 	 206 	 30 	 36592.325762
3 	 213 	 31 	 36592.325762
3 	 220 	 32 	 36592.325762
3 	 227 	 33 	 36592.325762
3 	 234 	 34 	 36592.325762
3 	 241 	 35 	 36592.325762
3 	 248 	 36 	 36592.325762
3 	 255 	 37 	 36592.325762
3 	 262 	 38 	 36592.325762
3 	 269 	 39 	 36592.325762
3 	 276 	 40 	 36592.325762
3 	 283 	 41 	 36592.325762
3 	 290 	 42 	 36592.325762
3 	 297 	 43 	 36592.325762
3 	 304 	 44 	 36592.325762
3 	 311 	 45 	 36592.325762
3 	 318 	 46 	 36592.325762
3 	 325 	 47 	 36592.325762
3 	 332 	 48 	 36592.325762
3 	 339 	 49 	 36592.325762
3 	 346 	 50 	 36592.325762
3 	 353 	 51 	 36592.325762
3 	 360 	 52 	 36592.325762
3 	 367 	 53 	 36592.325762
3 	 374 	 54 	 36592.325762
3 	 381 	 55 	 36592.325762
3 	 388 	 56 	 36592.325762
3 	 395 	 57 	 36592.325762
3 	 402 	 58 	 36592.325762
3 	 409 	 59 	 36592.325762
3 	 416 	 60 	 36592.325762
3 	 423 	 61 	 36592.325762
3 	 430 	 62 	 36592.325762
3 	 437 	 63 	 36592.325762
3 	 444 	 64 	 36592.325762
3 	 451 	 65 	 36592.325762
3 	 458 	 66 	 36592.325762
3 	 465 	 67 	 36592.325762
3 	 472 	 68 	 36592.325762
3 	 479 	 69 	 36592.325762
3 	 486 	 70 	 36592.325762
3 	 493 	 71 	 36592.325762
3 	 500 	 72 	 36592.325762
3 	 507 	 73 	 36592.325762
3 	 514 	 74 	 36592.325762
3 	 521 	 75 	 36592.325762
3 	 528 	 76 	 36592.325762
3 	 535 	 77 	 36592.325762
3 	 542 	 78 	 36592.325762
3 	 549 	 79 	 36592.325762
3 	 556 	 80 	 36592.325762
3 	 563 	 81 	 36592.325762
3 	 570 	 82 	 36592.325762
3 	 577 	 83 	 36592.325762
3 	 584 	 84 	 36592.325762
3 	 591 	 85 	 36592.325762
3 	 598 	 86 	 36592.325762
3 	 605 	 87 	 36592.325762
3 	 612 	 88 	 36592.325762
3 	 619 	 89 	 36592.325762
3 	 626 	 90 	 36592.325762
3 	 633 	 91 	 36592.325762
3 	 640 	 92 	 36592.325762
3 	 647 	 93 	 36592.325762
3 	 654 	 94 	 36592.325762
3 	 661 	 95 	 36592.325762
3 	 668 	 96 	 36592.325762
3 	 675 	 97 	 36592.325762
3 	 682 	 98 	 36592.325762
3 	 689 	 99 	 36592.325762
3 	 696 	 100 	 36592.325762
3 	 703 	 101 	 36592.325762
3 	 710 	 102 	 36592.325762
