3 	 1 	 36532.396380 	 36532.396380 	 0.647059 	 36532.396380 	 0.221698 	 36532.396380 
3 	 2 	 36592.325762 	 36592.325762 	 0.647059 	 73026.873406 	 0.221467 	 36494.477026 
3 	 3 	 36592.325762 	 36592.325762 	 0.647059 	 109521.350433 	 0.221467 	 36494.477026 
3 	 4 	 36592.325762 	 36592.325762 	 0.647059 	 146015.827459 	 0.221467 	 36494.477026 
3 	 5 	 36592.325762 	 36592.325762 	 0.647059 	 182510.304485 	 0.221467 	 36494.477026 
3 	 6 	 36592.325762 	 36592.325762 	 0.647059 	 219004.781512 	 0.221467 	 36494.477026 
3 	 7 	 36592.325762 	 36592.325762 	 0.647059 	 255499.258538 	 0.221467 	 36494.477026 
3 	 8 	 36592.325762 	 36592.325762 	 0.647059 	 291993.735564 	 0.221467 	 36494.477026 
3 	 9 	 36592.325762 	 36592.325762 	 0.647059 	 328488.212590 	 0.221467 	 36494.477026 
3 	 10 	 36592.325762 	 36592.325762 	 0.647059 	 364982.689617 	 0.221467 	 36494.477026 
3 	 11 	 36592.325762 	 36592.325762 	 0.647059 	 401477.166643 	 0.221467 	 36494.477026 
3 	 12 	 36592.325762 	 36592.325762 	 0.647059 	 437971.643669 	 0.221467 	 36494.477026 
3 	 13 	 36592.325762 	 36592.325762 	 0.647059 	 474466.120696 	 0.221467 	 36494.477026 
3 	 14 	 36592.325762 	 36592.325762 	 0.647059 	 510960.597722 	 0.221467 	 36494.477026 
3 	 15 	 36592.325762 	 36592.325762 	 0.647059 	 547455.074748 	 0.221467 	 36494.477026 
3 	 16 	 36592.325762 	 36592.325762 	 0.647059 	 583949.551774 	 0.221467 	 36494.477026 
3 	 17 	 36592.325762 	 36592.325762 	 0.647059 	 620444.028801 	 0.221467 	 36494.477026 
3 	 18 	 36592.325762 	 36592.325762 	 0.647059 	 656938.505827 	 0.221467 	 36494.477026 
3 	 19 	 36592.325762 	 36592.325762 	 0.647059 	 693432.982853 	 0.221467 	 36494.477026 
3 	 20 	 36592.325762 	 36592.325762 	 0.647059 	 729927.459880 	 0.221467 	 36494.477026 
3 	 21 	 36592.325762 	 36592.325762 	 0.647059 	 766421.936906 	 0.221467 	 36494.477026 
3 	 22 	 36592.325762 	 36592.325762 	 0.647059 	 802916.413932 	 0.221467 	 36494.477026 
3 	 23 	 36592.325762 	 36592.325762 	 0.647059 	 839410.890958 	 0.221467 	 36494.477026 
3 	 24 	 36592.325762 	 36592.325762 	 0.647059 	 875905.367985 	 0.221467 	 36494.477026 
3 	 25 	 36592.325762 	 36592.325762 	 0.647059 	 912399.845011 	 0.221467 	 36494.477026 
3 	 26 	 36592.325762 	 36592.325762 	 0.647059 	 948894.322037 	 0.221467 	 36494.477026 
3 	 27 	 36592.325762 	 36592.325762 	 0.647059 	 985388.799063 	 0.221467 	 36494.477026 
3 	 28 	 36592.325762 	 36592.325762 	 0.647059 	 1021883.276090 	 0.221467 	 36494.477026 
