1  	 1 	 14 	 9.062571 	 0.007511 	 1943.305615 
1  	 1 	 1 	 9.311061 	 0.006008 	 1555.622231 
1  	 1 	 4 	 2.260598 	 2.194693 	 301621.915247 
1  	 1 	 9 	 5.385683 	 0.069836 	 17530.165505 
1  	 1 	 5 	 2.473516 	 1.319608 	 218498.532291 
1  	 1 	 2 	 3.581471 	 0.351335 	 78189.374994 
1  	 1 	 7 	 11.091270 	 0.003639 	 943.245895 
1  	 1 	 13 	 3.005207 	 0.717279 	 140422.379956 
1  	 1 	 11 	 5.642914 	 0.008140 	 2105.181831 
2  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
2  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
2  	 1 	 4 	 2.260598 	 2.151503 	 298087.169499 
2  	 1 	 9 	 5.385683 	 0.016761 	 4316.482307 
2  	 1 	 5 	 2.473516 	 1.350590 	 221944.092386 
2  	 1 	 2 	 3.581471 	 0.351798 	 78278.243985 
2  	 1 	 7 	 11.091270 	 0.003622 	 938.777182 
2  	 1 	 13 	 3.005207 	 0.683677 	 135290.826317 
2  	 1 	 11 	 5.642914 	 0.007705 	 1993.204816 
3  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
3  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
3  	 1 	 4 	 2.260598 	 2.151503 	 298087.169499 
3  	 1 	 9 	 5.385683 	 0.016761 	 4316.482307 
3  	 1 	 5 	 2.473516 	 1.350590 	 221944.092386 
3  	 1 	 2 	 3.581471 	 0.351798 	 78278.243985 
3  	 1 	 7 	 11.091270 	 0.003622 	 938.777182 
3  	 1 	 13 	 3.005207 	 0.683677 	 135290.826317 
3  	 1 	 11 	 5.642914 	 0.007705 	 1993.204816 
4  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
4  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
4  	 1 	 4 	 2.260598 	 2.151503 	 298087.169499 
4  	 1 	 9 	 5.385683 	 0.016761 	 4316.482307 
4  	 1 	 5 	 2.473516 	 1.350590 	 221944.092386 
4  	 1 	 2 	 3.581471 	 0.351798 	 78278.243985 
4  	 1 	 7 	 11.091270 	 0.003622 	 938.777182 
4  	 1 	 13 	 3.005207 	 0.683677 	 135290.826317 
4  	 1 	 11 	 5.642914 	 0.007705 	 1993.204816 
5  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
5  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
5  	 1 	 4 	 2.260598 	 2.151503 	 298087.169499 
5  	 1 	 9 	 5.385683 	 0.016761 	 4316.482307 
5  	 1 	 5 	 2.473516 	 1.350590 	 221944.092386 
5  	 1 	 2 	 3.581471 	 0.351798 	 78278.243985 
5  	 1 	 7 	 11.091270 	 0.003622 	 938.777182 
5  	 1 	 13 	 3.005207 	 0.683677 	 135290.826317 
5  	 1 	 11 	 5.642914 	 0.007705 	 1993.204816 
6  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
6  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
6  	 1 	 4 	 2.260598 	 2.151503 	 298087.169499 
6  	 1 	 9 	 5.385683 	 0.016761 	 4316.482307 
6  	 1 	 5 	 2.473516 	 1.350590 	 221944.092386 
6  	 1 	 2 	 3.581471 	 0.351798 	 78278.243985 
6  	 1 	 7 	 11.091270 	 0.003622 	 938.777182 
6  	 1 	 13 	 3.005207 	 0.683677 	 135290.826317 
6  	 1 	 11 	 5.642914 	 0.007705 	 1993.204816 
7  	 1 	 14 	 9.062571 	 0.007494 	 1938.798870 
7  	 1 	 1 	 9.311061 	 0.003447 	 893.597523 
