1  	 1 	 1 	 11.534464 	 0.003300 	 855.469876 
1  	 1 	 6 	 8.587841 	 0.010864 	 2805.905813 
1  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
1  	 1 	 5 	 6.361257 	 0.035070 	 8951.180392 
1  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
2  	 1 	 1 	 11.534464 	 0.001880 	 487.694918 
2  	 1 	 6 	 8.587841 	 0.011051 	 2854.068155 
2  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
2  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
2  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
3  	 1 	 1 	 11.534464 	 0.001880 	 487.694918 
3  	 1 	 6 	 8.587841 	 0.011051 	 2854.068155 
3  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
3  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
3  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
4  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
4  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
4  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
4  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
4  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
5  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
5  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
5  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
5  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
5  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
6  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
6  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
6  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
6  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
6  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
7  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
7  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
7  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
7  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
7  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
8  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
8  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
8  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
8  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
8  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
9  	 1 	 1 	 11.534464 	 0.001883 	 488.627283 
9  	 1 	 6 	 8.587841 	 0.011024 	 2847.106849 
9  	 1 	 3 	 8.262338 	 0.009785 	 2528.603927 
9  	 1 	 5 	 6.361257 	 0.037832 	 9643.069195 
9  	 1 	 4 	 9.329157 	 0.006255 	 1619.292383 
