1 	 1 	 8  	 2.19037 	  	 2.19037 	 	 0.132297 	 	 2.05807 
1 	 2 	 9  	 13.3155 	  	 13.3155 	 	 6.34992 	 	 6.96559 
1 	 3 	 10  	 193.669 	  	 193.669 	 	 96.5062 	 	 97.1626 
1 	 4 	 11  	 114.641 	  	 114.641 	 	 57.3285 	 	 57.3123 
1 	 5 	 12  	 3.29414 	  	 3.29414 	 	 1.67599 	 	 1.61815 
1 	 6 	 13  	 1475 	  	 1475 	 	 737.615 	 	 737.384 
1 	 7 	 14  	 4.19439 	  	 4.19439 	 	 2.04723 	 	 2.14716 
2 	 1 	 15  	 2.19038 	  	 2.19038 	 	 2.19037 	 	 7.04525e-06 
2 	 2 	 16  	 13.3155 	  	 13.3155 	 	 13.3155 	 	 4.80352e-06 
2 	 3 	 17  	 193.669 	  	 193.669 	 	 193.669 	 	 5.58836e-05 
2 	 4 	 18  	 114.641 	  	 114.641 	 	 114.641 	 	 1.22655e-05 
2 	 5 	 19  	 3.29414 	  	 3.29414 	 	 3.29414 	 	 1.57986e-07 
2 	 6 	 20  	 1475 	  	 1475 	 	 1475 	 	 1.36121e-05 
2 	 7 	 21  	 4.19442 	  	 4.19442 	 	 4.19439 	 	 3.45226e-05 
3 	 1 	 22  	 2.19038 	  	 2.19038 	 	 2.19038 	 	 0 
3 	 2 	 23  	 13.3155 	  	 13.3155 	 	 13.3155 	 	 0 
3 	 3 	 24  	 193.669 	  	 193.669 	 	 193.669 	 	 0 
3 	 4 	 25  	 114.641 	  	 114.641 	 	 114.641 	 	 0 
3 	 5 	 26  	 3.29414 	  	 3.29414 	 	 3.29414 	 	 0 
3 	 6 	 27  	 1475 	  	 1475 	 	 1475 	 	 0 
3 	 7 	 28  	 4.19442 	  	 4.19442 	 	 4.19442 	 	 0 
4 	 1 	 29  	 2.19038 	  	 2.19038 	 	 2.19038 	 	 0 
4 	 2 	 30  	 13.3155 	  	 13.3155 	 	 13.3155 	 	 0 
4 	 3 	 31  	 193.669 	  	 193.669 	 	 193.669 	 	 0 
4 	 4 	 32  	 114.641 	  	 114.641 	 	 114.641 	 	 0 
4 	 5 	 33  	 3.29414 	  	 3.29414 	 	 3.29414 	 	 0 
4 	 6 	 34  	 1475 	  	 1475 	 	 1475 	 	 0 
4 	 7 	 35  	 4.19442 	  	 4.19442 	 	 4.19442 	 	 0 
