1 	 652 	 97.4589 
2 	 624 	 93.2735 
3 	 669 	 100 
4 	 643 	 96.1136 
5 	 669 	 100 
6 	 669 	 100 
7 	 669 	 100 
8 	 624 	 93.2735 
9 	 595 	 88.9387 
10 	 616 	 92.0777 
