1  	 5 	 11 	 132.639363 	 0.000000 	 0.029364 
1  	 5 	 14 	 123.340043 	 0.000000 	 0.039273 
1  	 5 	 15 	 132.603376 	 0.000000 	 0.029397 
1  	 5 	 9 	 13.483810 	 0.001059 	 274.811391 
1  	 5 	 2 	 125.103114 	 0.000000 	 0.037106 
1  	 5 	 13 	 94.396369 	 0.000000 	 0.114471 
2  	 5 	 11 	 132.639363 	 0.000000 	 0.029364 
2  	 5 	 14 	 123.340043 	 0.000000 	 0.039273 
2  	 5 	 15 	 132.603376 	 0.000000 	 0.029397 
2  	 5 	 9 	 13.483810 	 0.001059 	 274.811391 
2  	 5 	 2 	 125.103114 	 0.000000 	 0.037106 
2  	 5 	 13 	 94.396369 	 0.000000 	 0.114471 
3  	 5 	 11 	 132.639363 	 0.000000 	 0.029364 
3  	 5 	 14 	 123.340043 	 0.000000 	 0.039273 
3  	 5 	 15 	 132.603376 	 0.000000 	 0.029397 
3  	 5 	 9 	 13.483810 	 0.001059 	 274.811391 
3  	 5 	 2 	 125.103114 	 0.000000 	 0.037106 
3  	 5 	 13 	 94.396369 	 0.000000 	 0.114471 
4  	 5 	 11 	 132.639363 	 0.000000 	 0.029364 
4  	 5 	 14 	 123.340043 	 0.000000 	 0.039273 
4  	 5 	 15 	 132.603376 	 0.000000 	 0.029397 
4  	 5 	 9 	 13.483810 	 0.001059 	 274.811391 
4  	 5 	 2 	 125.103114 	 0.000000 	 0.037106 
4  	 5 	 13 	 94.396369 	 0.000000 	 0.114471 
