1  	 6 	 31 	 96.197508 	 0.000001 	 0.181944 
1  	 6 	 12 	 22.047557 	 0.000254 	 65.932711 
1  	 6 	 39 	 52.238115 	 0.000008 	 2.092407 
1  	 6 	 24 	 94.166229 	 0.000001 	 0.198161 
1  	 6 	 32 	 119.613791 	 0.000000 	 0.076115 
1  	 6 	 30 	 108.288131 	 0.000000 	 0.113312 
1  	 6 	 50 	 105.074770 	 0.000000 	 0.127821 
1  	 6 	 35 	 80.608779 	 0.000001 	 0.369036 
1  	 6 	 19 	 90.856808 	 0.000001 	 0.228648 
1  	 6 	 2 	 86.435781 	 0.000001 	 0.279140 
1  	 6 	 38 	 121.773238 	 0.000000 	 0.070858 
1  	 6 	 25 	 80.677420 	 0.000001 	 0.367749 
1  	 6 	 10 	 118.463251 	 0.000000 	 0.079116 
1  	 6 	 11 	 92.180808 	 0.000001 	 0.215792 
1  	 6 	 13 	 104.328207 	 0.000001 	 0.131519 
1  	 6 	 41 	 64.034340 	 0.000004 	 0.926714 
1  	 6 	 5 	 85.138982 	 0.000001 	 0.296540 
1  	 6 	 49 	 64.072548 	 0.000004 	 0.924504 
1  	 6 	 40 	 41.708333 	 0.000020 	 5.148758 
1  	 6 	 46 	 97.493432 	 0.000001 	 0.172463 
1  	 6 	 6 	 134.618558 	 0.000000 	 0.047444 
1  	 6 	 45 	 82.963170 	 0.000001 	 0.328895 
1  	 6 	 33 	 84.541553 	 0.000001 	 0.305011 
1  	 6 	 34 	 26.348540 	 0.000124 	 32.324701 
1  	 6 	 42 	 84.250598 	 0.000001 	 0.309247 
1  	 6 	 8 	 97.524475 	 0.000001 	 0.172244 
1  	 6 	 16 	 106.820648 	 0.000000 	 0.119668 
1  	 6 	 21 	 74.258119 	 0.000002 	 0.512415 
1  	 6 	 27 	 65.271691 	 0.000003 	 0.858416 
1  	 6 	 26 	 52.380203 	 0.000008 	 2.069796 
1  	 6 	 22 	 92.371729 	 0.000001 	 0.214011 
1  	 6 	 3 	 75.326069 	 0.000002 	 0.483967 
1  	 6 	 1 	 101.447835 	 0.000001 	 0.147095 
1  	 6 	 28 	 38.383166 	 0.000028 	 7.178378 
1  	 6 	 4 	 105.991677 	 0.000000 	 0.123455 
1  	 6 	 43 	 52.540558 	 0.000008 	 2.044641 
1  	 6 	 17 	 121.292762 	 0.000000 	 0.071988 
1  	 6 	 48 	 84.107107 	 0.000001 	 0.311328 
1  	 6 	 20 	 65.537586 	 0.000003 	 0.844564 
2  	 6 	 31 	 96.197508 	 0.000001 	 0.181944 
2  	 6 	 12 	 22.047557 	 0.000254 	 65.932705 
2  	 6 	 39 	 52.238115 	 0.000008 	 2.092409 
2  	 6 	 24 	 94.166229 	 0.000001 	 0.198161 
2  	 6 	 32 	 119.613791 	 0.000000 	 0.076115 
2  	 6 	 30 	 108.288131 	 0.000000 	 0.113312 
2  	 6 	 50 	 105.074770 	 0.000000 	 0.127821 
2  	 6 	 35 	 80.608779 	 0.000001 	 0.369036 
2  	 6 	 19 	 90.856808 	 0.000001 	 0.228648 
2  	 6 	 2 	 86.435781 	 0.000001 	 0.279140 
2  	 6 	 38 	 121.773238 	 0.000000 	 0.070858 
2  	 6 	 25 	 80.677420 	 0.000001 	 0.367749 
2  	 6 	 10 	 118.463251 	 0.000000 	 0.079116 
2  	 6 	 11 	 92.180808 	 0.000001 	 0.215792 
2  	 6 	 13 	 104.328207 	 0.000001 	 0.131519 
2  	 6 	 41 	 64.034340 	 0.000004 	 0.926714 
2  	 6 	 5 	 85.138982 	 0.000001 	 0.296540 
2  	 6 	 49 	 64.072548 	 0.000004 	 0.924504 
2  	 6 	 40 	 41.708333 	 0.000020 	 5.148758 
2  	 6 	 46 	 97.493432 	 0.000001 	 0.172463 
2  	 6 	 7 	 121.815317 	 0.000000 	 0.070760 
2  	 6 	 45 	 82.963170 	 0.000001 	 0.328895 
2  	 6 	 33 	 84.541553 	 0.000001 	 0.305011 
2  	 6 	 34 	 26.348540 	 0.000124 	 32.324707 
2  	 6 	 42 	 84.250598 	 0.000001 	 0.309247 
2  	 6 	 8 	 97.524475 	 0.000001 	 0.172244 
2  	 6 	 16 	 106.820648 	 0.000000 	 0.119668 
2  	 6 	 21 	 74.258119 	 0.000002 	 0.512415 
2  	 6 	 27 	 65.271691 	 0.000003 	 0.858416 
2  	 6 	 26 	 52.380203 	 0.000008 	 2.069797 
2  	 6 	 22 	 92.371729 	 0.000001 	 0.214011 
2  	 6 	 3 	 75.326069 	 0.000002 	 0.483967 
2  	 6 	 1 	 101.447835 	 0.000001 	 0.147095 
2  	 6 	 28 	 38.383166 	 0.000028 	 7.178379 
2  	 6 	 4 	 105.991677 	 0.000000 	 0.123455 
2  	 6 	 43 	 52.540558 	 0.000008 	 2.044641 
2  	 6 	 17 	 121.292762 	 0.000000 	 0.071988 
2  	 6 	 48 	 84.107107 	 0.000001 	 0.311328 
2  	 6 	 20 	 65.537586 	 0.000003 	 0.844564 
3  	 6 	 31 	 96.197508 	 0.000001 	 0.181944 
3  	 6 	 12 	 22.047557 	 0.000254 	 65.932705 
