1  	 3 	 5 	 27.873362 	 0.000095 	 24.736396 
2  	 3 	 5 	 27.873362 	 0.000095 	 24.736401 
3  	 3 	 5 	 27.873362 	 0.000095 	 24.736401 
4  	 3 	 5 	 27.873362 	 0.000095 	 24.736401 
