1  	 7 	 3 	 54.752570 	 0.000003 	 0.722384 
1  	 7 	 22 	 122.817679 	 0.000000 	 0.028533 
1  	 7 	 72 	 149.691378 	 0.000000 	 0.012930 
1  	 7 	 11 	 32.972753 	 0.000021 	 5.492391 
1  	 7 	 98 	 70.502556 	 0.000001 	 0.262765 
1  	 7 	 27 	 63.846762 	 0.000002 	 0.390676 
1  	 7 	 32 	 58.746146 	 0.000002 	 0.545091 
1  	 7 	 42 	 63.107793 	 0.000002 	 0.409312 
1  	 7 	 4 	 62.618065 	 0.000002 	 0.422268 
1  	 7 	 53 	 19.617151 	 0.000169 	 43.833555 
1  	 7 	 81 	 77.035792 	 0.000001 	 0.184339 
1  	 7 	 46 	 138.523637 	 0.000000 	 0.017632 
1  	 7 	 2 	 94.426302 	 0.000000 	 0.081661 
1  	 7 	 1 	 54.239089 	 0.000003 	 0.750129 
1  	 7 	 77 	 80.857548 	 0.000001 	 0.151881 
1  	 7 	 83 	 144.945557 	 0.000000 	 0.014708 
1  	 7 	 19 	 113.472621 	 0.000000 	 0.039158 
1  	 7 	 5 	 106.270517 	 0.000000 	 0.050902 
1  	 7 	 55 	 79.976723 	 0.000001 	 0.158684 
2  	 7 	 3 	 54.752570 	 0.000003 	 0.722384 
2  	 7 	 22 	 122.817679 	 0.000000 	 0.028533 
2  	 7 	 72 	 149.691378 	 0.000000 	 0.012930 
2  	 7 	 11 	 32.972753 	 0.000021 	 5.492390 
2  	 7 	 98 	 70.502556 	 0.000001 	 0.262765 
2  	 7 	 27 	 63.846762 	 0.000002 	 0.390676 
2  	 7 	 32 	 58.746146 	 0.000002 	 0.545091 
2  	 7 	 42 	 63.107793 	 0.000002 	 0.409312 
2  	 7 	 4 	 62.618065 	 0.000002 	 0.422268 
2  	 7 	 53 	 19.617151 	 0.000169 	 43.833555 
2  	 7 	 81 	 77.035792 	 0.000001 	 0.184339 
2  	 7 	 46 	 138.523637 	 0.000000 	 0.017632 
2  	 7 	 2 	 94.426302 	 0.000000 	 0.081661 
2  	 7 	 1 	 54.239089 	 0.000003 	 0.750129 
2  	 7 	 77 	 80.857548 	 0.000001 	 0.151881 
2  	 7 	 83 	 144.945557 	 0.000000 	 0.014708 
2  	 7 	 19 	 113.472621 	 0.000000 	 0.039158 
2  	 7 	 5 	 106.270517 	 0.000000 	 0.050902 
2  	 7 	 55 	 79.976723 	 0.000001 	 0.158684 
3  	 7 	 3 	 54.752570 	 0.000003 	 0.722384 
3  	 7 	 22 	 122.817679 	 0.000000 	 0.028533 
3  	 7 	 72 	 149.691378 	 0.000000 	 0.012930 
3  	 7 	 11 	 32.972753 	 0.000021 	 5.492390 
3  	 7 	 98 	 70.502556 	 0.000001 	 0.262765 
3  	 7 	 27 	 63.846762 	 0.000002 	 0.390676 
3  	 7 	 32 	 58.746146 	 0.000002 	 0.545091 
3  	 7 	 42 	 63.107793 	 0.000002 	 0.409312 
3  	 7 	 4 	 62.618065 	 0.000002 	 0.422268 
3  	 7 	 53 	 19.617151 	 0.000169 	 43.833555 
3  	 7 	 81 	 77.035792 	 0.000001 	 0.184339 
3  	 7 	 46 	 138.523637 	 0.000000 	 0.017632 
3  	 7 	 2 	 94.426302 	 0.000000 	 0.081661 
3  	 7 	 1 	 54.239089 	 0.000003 	 0.750129 
3  	 7 	 77 	 80.857548 	 0.000001 	 0.151881 
3  	 7 	 83 	 144.945557 	 0.000000 	 0.014708 
3  	 7 	 19 	 113.472621 	 0.000000 	 0.039158 
3  	 7 	 5 	 106.270517 	 0.000000 	 0.050902 
3  	 7 	 55 	 79.976723 	 0.000001 	 0.158684 
4  	 7 	 3 	 54.752570 	 0.000003 	 0.722384 
4  	 7 	 22 	 122.817679 	 0.000000 	 0.028533 
4  	 7 	 72 	 149.691378 	 0.000000 	 0.012930 
4  	 7 	 11 	 32.972753 	 0.000021 	 5.492390 
4  	 7 	 98 	 70.502556 	 0.000001 	 0.262765 
4  	 7 	 27 	 63.846762 	 0.000002 	 0.390676 
4  	 7 	 32 	 58.746146 	 0.000002 	 0.545091 
4  	 7 	 42 	 63.107793 	 0.000002 	 0.409312 
4  	 7 	 4 	 62.618065 	 0.000002 	 0.422268 
4  	 7 	 53 	 19.617151 	 0.000169 	 43.833555 
4  	 7 	 81 	 77.035792 	 0.000001 	 0.184339 
4  	 7 	 46 	 138.523637 	 0.000000 	 0.017632 
4  	 7 	 2 	 94.426302 	 0.000000 	 0.081661 
4  	 7 	 1 	 54.239089 	 0.000003 	 0.750129 
4  	 7 	 77 	 80.857548 	 0.000001 	 0.151881 
4  	 7 	 83 	 144.945557 	 0.000000 	 0.014708 
4  	 7 	 19 	 113.472621 	 0.000000 	 0.039158 
4  	 7 	 5 	 106.270517 	 0.000000 	 0.050902 
4  	 7 	 55 	 79.976723 	 0.000001 	 0.158684 
