1 	 1 	 170.564211 	 165.540241 	 0.113821 	 165.634957 	 0.005619 	 165.634957 
1 	 2 	 170.565471 	 165.541501 	 0.113821 	 331.270669 	 0.005619 	 165.635712 
1 	 3 	 170.565471 	 165.541501 	 0.113821 	 496.906382 	 0.005619 	 165.635712 
1 	 4 	 170.565471 	 165.541501 	 0.113821 	 662.542094 	 0.005619 	 165.635712 
