1 	 1 	 0.000000 	 2 
2 	 1 	 0.000311 	 1 
3 	 1 	 0.322271 	 1 
4 	 1 	 0.498368 	 3 
5 	 1 	 0.823913 	 1 
6 	 1 	 0.942629 	 1 
7 	 2 	 1.042044 	 2 
8 	 2 	 1.373498 	 1 
9 	 2 	 1.908948 	 2 
10 	 3 	 2.318606 	 3 
11 	 3 	 2.564575 	 1 
12 	 3 	 2.624193 	 3 
13 	 3 	 2.638469 	 2 
14 	 3 	 2.686885 	 3 
15 	 4 	 3.667497 	 1 
16 	 5 	 3.799893 	 1 
17 	 5 	 3.806921 	 1 
18 	 5 	 3.824051 	 3 
19 	 6 	 6.160057 	 2 
20 	 7 	 6.214020 	 2 
21 	 7 	 6.987162 	 3 
22 	 8 	 7.292245 	 2 
23 	 8 	 7.334627 	 1 
24 	 8 	 7.371999 	 1 
25 	 8 	 7.823213 	 2 
26 	 9 	 8.624189 	 3 
27 	 10 	 9.026278 	 1 
28 	 10 	 9.173797 	 1 
29 	 10 	 9.594167 	 1 
1 	 1 	 0.000000 	 1 
2 	 1 	 0.155422 	 1 
3 	 1 	 0.317560 	 1 
4 	 1 	 0.598682 	 1 
5 	 1 	 0.944493 	 1 
6 	 1 	 0.949905 	 1 
7 	 2 	 1.569521 	 1 
8 	 3 	 2.541702 	 1 
9 	 4 	 3.204478 	 1 
10 	 5 	 5.074196 	 1 
11 	 6 	 5.512433 	 1 
12 	 7 	 7.214287 	 1 
13 	 8 	 7.853481 	 1 
14 	 9 	 9.107047 	 1 
15 	 10 	 9.605277 	 1 
