1 	 1 	 1 	 11237.578245 	 11237.578245  	 11237.578245 	 82408.907131   	 0.136364  	 82408.907131   
1 	 1 	 2 	 2991.620407 	 2991.620407  	 2991.620407 	 21938.549650   	 0.136364  	 21938.549650   
1 	 1 	 4 	 144.263429 	 144.263429  	 144.263429 	 1057.931815   	 0.136364  	 1057.931815   
1 	 2 	 2 	 364.629840 	 364.629840  	 364.629840 	 820.417140   	 0.444444  	 820.417140   
1 	 2 	 3 	 10030.982034 	 10030.982034  	 10030.982034 	 22569.709577   	 0.444444  	 22569.709577   
1 	 2 	 4 	 8804.332010 	 8804.332010  	 8804.332010 	 19809.747023   	 0.444444  	 19809.747023   
1 	 2 	 6 	 262.095146 	 262.095146  	 262.095146 	 589.714078   	 0.444444  	 589.714078   
1 	 3 	 2 	 61.400717 	 61.400717  	 61.400717 	 798.209325   	 0.076923  	 798.209325   
1 	 4 	 1 	 6709.411463 	 6709.411463  	 6709.411463 	 33547.057317   	 0.200000  	 33547.057317   
1 	 4 	 2 	 131.993359 	 131.993359  	 131.993359 	 659.966793   	 0.200000  	 659.966793   
1 	 4 	 3 	 127.369536 	 127.369536  	 127.369536 	 636.847682   	 0.200000  	 636.847682   
1 	 4 	 6 	 192.224775 	 192.224775  	 192.224775 	 961.123877   	 0.200000  	 961.123877   
1 	 5 	 3 	 228.829419 	 228.829419  	 228.829419 	 3203.611868   	 0.071429  	 3203.611868   
1 	 6 	 1 	 130.423305 	 130.423305  	 130.423305 	 234.761949   	 0.555556  	 234.761949   
1 	 6 	 2 	 1992.886381 	 1992.886381  	 1992.886381 	 3587.195486   	 0.555556  	 3587.195486   
1 	 6 	 3 	 1372.047369 	 1372.047369  	 1372.047369 	 2469.685264   	 0.555556  	 2469.685264   
1 	 6 	 4 	 13854.664894 	 13854.664894  	 13854.664894 	 24938.396809   	 0.555556  	 24938.396809   
1 	 6 	 6 	 42718.971852 	 42718.971852  	 42718.971852 	 76894.149333   	 0.555556  	 76894.149333   
1 	 7 	 1 	 2190.269176 	 2190.269176  	 2190.269176 	 5256.646023   	 0.416667  	 5256.646023   
1 	 7 	 3 	 1539.301376 	 1539.301376  	 1539.301376 	 3694.323302   	 0.416667  	 3694.323302   
1 	 7 	 4 	 4376.096697 	 4376.096697  	 4376.096697 	 10502.632073   	 0.416667  	 10502.632073   
1 	 7 	 5 	 9699.570888 	 9699.570888  	 9699.570888 	 23278.970132   	 0.416667  	 23278.970132   
1 	 7 	 6 	 1046.334131 	 1046.334131  	 1046.334131 	 2511.201914   	 0.416667  	 2511.201914   
2 	 1 	 1 	 3141.946266 	 14379.524511  	 8095.631980 	 59367.967851   	 0.136364  	 -23040.939281   
2 	 1 	 2 	 488.535995 	 3480.156402  	 2503.084412 	 18355.952352   	 0.136364  	 -3582.597299   
2 	 1 	 6 	 6.748528 	 3798.158518  	 3798.158518 	 27853.162467   	 0.136364  	 49.489203   
2 	 2 	 2 	 1.127141 	 365.756981  	 365.756981 	 822.953206   	 0.444444  	 2.536067   
2 	 2 	 3 	 0.000000 	 10030.982034  	 10030.982034 	 22569.709577   	 0.444444  	 0.000000   
2 	 2 	 4 	 0.000000 	 8804.332010  	 8804.332010 	 19809.747023   	 0.444444  	 0.000000   
2 	 2 	 5 	 0.000000 	 4725.415984  	 4725.415984 	 10632.185964   	 0.444444  	 0.000000   
2 	 3 	 1 	 0.000000 	 5805.137472  	 5805.137472 	 75466.787135   	 0.076923  	 0.000000   
2 	 4 	 1 	 0.000000 	 6709.411463  	 6709.411463 	 33547.057317   	 0.200000  	 0.000000   
2 	 4 	 2 	 21.508175 	 153.501534  	 110.485183 	 552.425916   	 0.200000  	 -107.540877   
2 	 4 	 6 	 0.000000 	 192.224775  	 192.224775 	 961.123877   	 0.200000  	 0.000000   
2 	 5 	 2 	 0.000000 	 3246.158579  	 3246.158579 	 45446.220111   	 0.071429  	 0.000000   
2 	 6 	 2 	 0.000000 	 1992.886381  	 1992.886381 	 3587.195486   	 0.555556  	 0.000000   
2 	 6 	 3 	 0.000000 	 1372.047369  	 1372.047369 	 2469.685264   	 0.555556  	 0.000000   
2 	 6 	 4 	 0.000000 	 13854.664894  	 13854.664894 	 24938.396809   	 0.555556  	 0.000000   
2 	 6 	 5 	 0.000000 	 1081.044154  	 1081.044154 	 1945.879477   	 0.555556  	 0.000000   
2 	 6 	 6 	 0.000000 	 42718.971852  	 42718.971852 	 76894.149333   	 0.555556  	 0.000000   
2 	 7 	 1 	 0.000000 	 2190.269176  	 2190.269176 	 5256.646023   	 0.416667  	 0.000000   
2 	 7 	 3 	 0.000000 	 1539.301376  	 1539.301376 	 3694.323302   	 0.416667  	 0.000000   
2 	 7 	 4 	 0.000000 	 4376.096697  	 4376.096697 	 10502.632073   	 0.416667  	 0.000000   
2 	 7 	 5 	 0.000000 	 9699.570888  	 9699.570888 	 23278.970132   	 0.416667  	 0.000000   
2 	 7 	 6 	 0.000000 	 1046.334131  	 1046.334131 	 2511.201914   	 0.416667  	 0.000000   
3 	 1 	 1 	 0.000000 	 14379.524511  	 8095.631980 	 59367.967851   	 0.136364  	 0.000000   
3 	 1 	 2 	 0.000000 	 3480.156402  	 2503.084412 	 18355.952352   	 0.136364  	 0.000000   
3 	 1 	 6 	 0.000000 	 3798.158518  	 3798.158518 	 27853.162467   	 0.136364  	 0.000000   
3 	 2 	 2 	 0.000000 	 365.756981  	 365.756981 	 822.953206   	 0.444444  	 0.000000   
3 	 2 	 3 	 0.000000 	 10030.982034  	 10030.982034 	 22569.709577   	 0.444444  	 0.000000   
