1  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
1  	 4 	 1 	 7.053234 	 0.002018 	 523.580213 
1  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
1  	 4 	 2 	 7.772219 	 0.001368 	 355.116179 
2  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
2  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
2  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
2  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
3  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
3  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
3  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
3  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
4  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
4  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
4  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
4  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
5  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
5  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
5  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
5  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
6  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
6  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
6  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
6  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
7  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
7  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
7  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
7  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
8  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
8  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
8  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
8  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
9  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
9  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
9  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
9  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
10  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
10  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
10  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
10  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
11  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
11  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
11  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
11  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
12  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
12  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
12  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
12  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
13  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
13  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
13  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
13  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
14  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
14  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
14  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
14  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
15  	 4 	 5 	 5.602292 	 0.005064 	 1311.840460 
15  	 4 	 1 	 7.053234 	 0.002006 	 520.492901 
15  	 4 	 6 	 6.737263 	 0.002415 	 626.439730 
15  	 4 	 2 	 7.772219 	 0.001369 	 355.218437 
