4 	 1 	 596.905838 	 298.426024 	 0.864407 	 298.594841 	 0.001330 	 298.594841 
4 	 2 	 596.906672 	 298.426858 	 0.864407 	 597.188874 	 0.001330 	 298.594033 
4 	 3 	 596.906672 	 298.426858 	 0.864407 	 895.782907 	 0.001330 	 298.594033 
4 	 4 	 596.906672 	 298.426858 	 0.864407 	 1194.376940 	 0.001330 	 298.594033 
