2 	 1 	 0.216793 	 0.216793 	 0.238095 	 0.317695 	 0.000005 	 0.317695 
2 	 2 	 0.216793 	 0.216793 	 0.238095 	 0.635391 	 0.000005 	 0.317695 
2 	 3 	 0.216793 	 0.216793 	 0.238095 	 0.953086 	 0.000005 	 0.317695 
2 	 4 	 0.216793 	 0.216793 	 0.238095 	 1.270781 	 0.000005 	 0.317695 
2 	 5 	 0.216793 	 0.216793 	 0.238095 	 1.588477 	 0.000005 	 0.317695 
2 	 6 	 0.216793 	 0.216793 	 0.238095 	 1.906172 	 0.000005 	 0.317695 
2 	 7 	 0.216793 	 0.216793 	 0.238095 	 2.223867 	 0.000005 	 0.317695 
2 	 8 	 0.216793 	 0.216793 	 0.238095 	 2.541562 	 0.000005 	 0.317695 
2 	 9 	 0.216793 	 0.216793 	 0.238095 	 2.859258 	 0.000005 	 0.317695 
2 	 10 	 0.216793 	 0.216793 	 0.238095 	 3.176953 	 0.000005 	 0.317695 
2 	 11 	 0.216793 	 0.216793 	 0.238095 	 3.494648 	 0.000005 	 0.317695 
2 	 12 	 0.216793 	 0.216793 	 0.238095 	 3.812343 	 0.000005 	 0.317695 
