4 	 4 	 1 	 1655907.238429
4 	 11 	 2 	 1677350.280869
4 	 18 	 3 	 1677612.980464
4 	 25 	 4 	 1677612.980464
4 	 32 	 5 	 1677612.980464
4 	 39 	 6 	 1677612.980464
4 	 46 	 7 	 1677612.980464
4 	 53 	 8 	 1677612.980464
4 	 60 	 9 	 1677612.980464
4 	 67 	 10 	 1677612.980464
4 	 74 	 11 	 1677612.980464
4 	 81 	 12 	 1677612.980464
4 	 88 	 13 	 1677612.980464
4 	 95 	 14 	 1677612.980464
4 	 102 	 15 	 1677612.980464
4 	 109 	 16 	 1677612.980464
4 	 116 	 17 	 1677612.980464
4 	 123 	 18 	 1677612.980464
4 	 130 	 19 	 1677612.980464
4 	 137 	 20 	 1677612.980464
4 	 144 	 21 	 1677612.980464
4 	 151 	 22 	 1677612.980464
4 	 158 	 23 	 1677612.980464
4 	 165 	 24 	 1677612.980464
4 	 172 	 25 	 1677612.980464
4 	 179 	 26 	 1677612.980464
4 	 186 	 27 	 1677612.980464
4 	 193 	 28 	 1677612.980464
4 	 200 	 29 	 1677612.980464
4 	 207 	 30 	 1677612.980464
4 	 214 	 31 	 1677612.980464
4 	 221 	 32 	 1677612.980464
4 	 228 	 33 	 1677612.980464
4 	 235 	 34 	 1677612.980464
4 	 242 	 35 	 1677612.980464
4 	 249 	 36 	 1677612.980464
4 	 256 	 37 	 1677612.980464
4 	 263 	 38 	 1677612.980464
4 	 270 	 39 	 1677612.980464
4 	 277 	 40 	 1677612.980464
4 	 284 	 41 	 1677612.980464
4 	 291 	 42 	 1677612.980464
4 	 298 	 43 	 1677612.980464
4 	 305 	 44 	 1677612.980464
4 	 312 	 45 	 1677612.980464
4 	 319 	 46 	 1677612.980464
4 	 326 	 47 	 1677612.980464
4 	 333 	 48 	 1677612.980464
4 	 340 	 49 	 1677612.980464
4 	 347 	 50 	 1677612.980464
4 	 354 	 51 	 1677612.980464
4 	 361 	 52 	 1677612.980464
4 	 368 	 53 	 1677612.980464
4 	 375 	 54 	 1677612.980464
4 	 382 	 55 	 1677612.980464
4 	 389 	 56 	 1677612.980464
4 	 396 	 57 	 1677612.980464
4 	 403 	 58 	 1677612.980464
4 	 410 	 59 	 1677612.980464
4 	 417 	 60 	 1677612.980464
4 	 424 	 61 	 1677612.980464
4 	 431 	 62 	 1677612.980464
4 	 438 	 63 	 1677612.980464
4 	 445 	 64 	 1677612.980464
4 	 452 	 65 	 1677612.980464
4 	 459 	 66 	 1677612.980464
4 	 466 	 67 	 1677612.980464
4 	 473 	 68 	 1677612.980464
4 	 480 	 69 	 1677612.980464
4 	 487 	 70 	 1677612.980464
4 	 494 	 71 	 1677612.980464
4 	 501 	 72 	 1677612.980464
4 	 508 	 73 	 1677612.980464
4 	 515 	 74 	 1677612.980464
4 	 522 	 75 	 1677612.980464
4 	 529 	 76 	 1677612.980464
4 	 536 	 77 	 1677612.980464
4 	 543 	 78 	 1677612.980464
4 	 550 	 79 	 1677612.980464
4 	 557 	 80 	 1677612.980464
4 	 564 	 81 	 1677612.980464
4 	 571 	 82 	 1677612.980464
4 	 578 	 83 	 1677612.980464
4 	 585 	 84 	 1677612.980464
4 	 592 	 85 	 1677612.980464
4 	 599 	 86 	 1677612.980464
4 	 606 	 87 	 1677612.980464
4 	 613 	 88 	 1677612.980464
4 	 620 	 89 	 1677612.980464
4 	 627 	 90 	 1677612.980464
4 	 634 	 91 	 1677612.980464
4 	 641 	 92 	 1677612.980464
4 	 648 	 93 	 1677612.980464
4 	 655 	 94 	 1677612.980464
4 	 662 	 95 	 1677612.980464
4 	 669 	 96 	 1677612.980464
4 	 676 	 97 	 1677612.980464
4 	 683 	 98 	 1677612.980464
4 	 690 	 99 	 1677612.980464
4 	 697 	 100 	 1677612.980464
4 	 704 	 101 	 1677612.980464
4 	 711 	 102 	 1677612.980464
4 	 718 	 103 	 1677612.980464
4 	 725 	 104 	 1677612.980464
