1 	 1 	 0.000000 	 2 
2 	 1 	 0.067612 	 6 
3 	 1 	 0.410214 	 1 
4 	 1 	 0.704445 	 6 
5 	 1 	 0.800725 	 2 
6 	 1 	 0.867676 	 3 
7 	 1 	 1.033874 	 1 
8 	 1 	 1.036962 	 4 
9 	 1 	 1.062970 	 2 
10 	 1 	 1.225877 	 3 
11 	 1 	 1.367217 	 4 
12 	 1 	 1.719747 	 3 
13 	 1 	 1.967478 	 2 
14 	 2 	 2.057410 	 4 
15 	 2 	 2.263470 	 5 
16 	 2 	 2.484631 	 5 
17 	 2 	 2.487545 	 4 
18 	 2 	 2.665457 	 6 
19 	 2 	 3.036752 	 5 
20 	 2 	 3.058123 	 4 
21 	 2 	 3.282169 	 3 
22 	 2 	 3.914449 	 1 
23 	 3 	 4.108191 	 3 
24 	 3 	 4.395137 	 4 
25 	 3 	 4.788808 	 5 
26 	 3 	 4.914317 	 4 
27 	 3 	 4.973790 	 1 
28 	 3 	 5.539309 	 4 
29 	 3 	 5.729423 	 3 
30 	 3 	 5.800084 	 5 
31 	 3 	 5.833163 	 4 
32 	 3 	 5.838472 	 1 
33 	 4 	 6.025719 	 5 
34 	 4 	 6.107840 	 1 
35 	 4 	 6.251059 	 1 
36 	 4 	 6.471474 	 3 
37 	 4 	 6.683037 	 3 
38 	 4 	 6.789751 	 4 
39 	 4 	 6.811936 	 4 
40 	 4 	 6.821607 	 2 
41 	 4 	 6.828812 	 2 
42 	 4 	 6.894042 	 5 
43 	 4 	 6.960339 	 2 
44 	 4 	 7.408398 	 5 
45 	 4 	 7.657720 	 3 
46 	 4 	 7.685909 	 5 
47 	 4 	 7.727209 	 4 
48 	 5 	 8.561103 	 6 
49 	 5 	 8.719423 	 3 
50 	 6 	 9.847269 	 3 
51 	 6 	 9.990135 	 2 
52 	 6 	 10.033661 	 3 
53 	 6 	 10.074062 	 2 
54 	 6 	 10.629204 	 3 
55 	 6 	 10.683548 	 3 
56 	 7 	 10.996738 	 2 
57 	 7 	 11.079836 	 2 
58 	 7 	 11.130374 	 2 
59 	 7 	 11.144739 	 2 
60 	 7 	 11.189276 	 1 
61 	 7 	 11.397033 	 5 
62 	 7 	 11.488913 	 3 
63 	 7 	 11.589589 	 4 
64 	 7 	 11.662817 	 4 
65 	 7 	 11.727335 	 2 
66 	 7 	 11.736733 	 2 
67 	 7 	 11.793983 	 4 
68 	 7 	 12.148201 	 3 
69 	 7 	 12.281235 	 5 
70 	 7 	 12.349997 	 4 
71 	 7 	 12.524863 	 6 
72 	 7 	 12.670978 	 2 
73 	 8 	 12.701449 	 4 
74 	 8 	 12.782888 	 6 
75 	 8 	 12.885358 	 2 
76 	 8 	 13.106835 	 6 
77 	 8 	 13.461306 	 3 
78 	 8 	 13.534248 	 4 
79 	 8 	 13.608807 	 4 
80 	 8 	 13.681295 	 4 
81 	 8 	 13.735804 	 2 
82 	 8 	 13.736856 	 1 
83 	 8 	 14.111226 	 3 
84 	 8 	 14.570439 	 3 
85 	 9 	 14.704128 	 4 
86 	 9 	 14.749100 	 6 
87 	 9 	 14.792233 	 2 
88 	 9 	 14.796839 	 5 
89 	 9 	 15.125870 	 4 
90 	 9 	 15.520267 	 6 
91 	 9 	 15.625971 	 3 
92 	 9 	 15.746623 	 5 
93 	 9 	 15.813014 	 3 
94 	 9 	 15.921984 	 4 
95 	 9 	 16.238174 	 1 
96 	 9 	 16.461317 	 2 
97 	 9 	 16.508171 	 5 
98 	 10 	 16.644094 	 5 
99 	 10 	 16.814727 	 5 
100 	 10 	 16.969662 	 3 
101 	 10 	 17.028147 	 2 
102 	 10 	 17.683708 	 2 
103 	 10 	 17.826590 	 5 
104 	 10 	 18.097303 	 6 
105 	 10 	 18.237995 	 5 
106 	 10 	 18.394425 	 5 
