1 	 1 	 13.971036 	 6.985518 	  0.181818  
2 	 1 	 0.246919 	 0.123459 	  0.272727  
3 	 1 	 0.074613 	 0.040732 	  0.181818  
4 	 1 	 0.127755 	 0.062478 	  0.363636  
5 	 1 	 15.075938 	 7.535173 	  0.454545  
6 	 1 	 3.029935 	 1.473885 	  0.214286  
7 	 1 	 0.758414 	 0.372400 	  0.500000  
1 	 2 	 13.971042 	 6.985524 	  0.181818  
2 	 2 	 0.246919 	 0.123460 	  0.272727  
3 	 2 	 0.074613 	 0.040732 	  0.181818  
4 	 2 	 0.127755 	 0.062478 	  0.363636  
5 	 2 	 15.075946 	 7.535181 	  0.454545  
6 	 2 	 3.029935 	 1.473886 	  0.214286  
7 	 2 	 0.758414 	 0.372400 	  0.500000  
1 	 3 	 13.971042 	 6.985524 	  0.181818  
2 	 3 	 0.246919 	 0.123460 	  0.272727  
3 	 3 	 0.074613 	 0.040732 	  0.181818  
4 	 3 	 0.127755 	 0.062478 	  0.363636  
5 	 3 	 15.075946 	 7.535181 	  0.454545  
6 	 3 	 3.029935 	 1.473886 	  0.214286  
7 	 3 	 0.758414 	 0.372400 	  0.500000  
