3 	 6 	 1  	 0.236676 	  	 0 	 	 0 	 	 0 
3 	 6 	 2  	 0.236676 	  	 0 	 	 0 	 	 0 
3 	 6 	 3  	 0.236676 	  	 0 	 	 0 	 	 0 
3 	 6 	 4  	 0.236676 	  	 0 	 	 0 	 	 0 
3 	 6 	 5  	 0.236676 	  	 0 	 	 0 	 	 0 
3 	 6 	 6  	 0.236676 	  	 0.0935622 	 	 0 	 	 0 
3 	 6 	 7  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 8  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 9  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 10  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 11  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 12  	 0.236676 	  	 0.0935622 	 	 0.0935622 	 	 0 
3 	 6 	 13  	 0.236676 	  	 0.236676 	 	 0.0935622 	 	 0 
3 	 6 	 14  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 15  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 16  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 17  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 18  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 19  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 20  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 21  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 22  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 23  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 24  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 25  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 26  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 27  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
3 	 6 	 28  	 0.236676 	  	 0.236676 	 	 0.236676 	 	 0 
