102 	 2 	 1  	 229.884 	  	 0 	 	 0 	 	 0 
102 	 2 	 2  	 229.884 	  	 229.867 	 	 0 	 	 0 
102 	 2 	 3  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 4  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 5  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 6  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 7  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 8  	 229.884 	  	 229.867 	 	 229.867 	 	 0 
102 	 2 	 9  	 229.884 	  	 229.884 	 	 229.867 	 	 0 
102 	 2 	 10  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 11  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 12  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 13  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 14  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 15  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 16  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 17  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 18  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 19  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 20  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 21  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 22  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 23  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 24  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 25  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 26  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 27  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 28  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 29  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 30  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 31  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 32  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 33  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 34  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 35  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 36  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 37  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 38  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 39  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 40  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 41  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 42  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 43  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 44  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 45  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 46  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 47  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 48  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 49  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
102 	 2 	 50  	 229.884 	  	 229.884 	 	 229.884 	 	 0 
