9 	 7 	 1  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 2  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 3  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 4  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 5  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 6  	 175063 	  	 0 	 	 0 	 	 0 
9 	 7 	 7  	 175063 	  	 169792 	 	 0 	 	 0 
9 	 7 	 8  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 9  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 10  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 11  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 12  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 13  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 14  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 15  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 16  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 17  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 18  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 19  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 20  	 175063 	  	 169792 	 	 169792 	 	 0 
9 	 7 	 21  	 175063 	  	 175063 	 	 169792 	 	 0 
9 	 7 	 22  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 23  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 24  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 25  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 26  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 27  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 28  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 29  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 30  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 31  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 32  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 33  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 34  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 35  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 36  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 37  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 38  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 39  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 40  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 41  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 42  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 43  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 44  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 45  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 46  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 47  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 48  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 49  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 50  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 51  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 52  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 53  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 54  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 55  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 56  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 57  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 58  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 59  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 60  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 61  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 62  	 175063 	  	 175063 	 	 175063 	 	 0 
9 	 7 	 63  	 175063 	  	 175063 	 	 175063 	 	 0 
