1 	 1 	 0.074640 	 0.037320 	  0.100000  
2 	 1 	 11.404030 	 5.702015 	  0.833333  
3 	 1 	 0.004778 	 0.000697 	  0.083333  
4 	 1 	 0.709343 	 0.355421 	  0.250000  
5 	 1 	 0.008372 	 0.003968 	  0.083333  
6 	 1 	 2.142104 	 1.071462 	  0.833333  
7 	 1 	 4.225177 	 2.477289 	  0.250000  
1 	 2 	 0.074641 	 0.037320 	  0.100000  
2 	 2 	 11.404032 	 5.702017 	  0.833333  
3 	 2 	 0.004778 	 0.000697 	  0.083333  
4 	 2 	 0.709343 	 0.355421 	  0.250000  
5 	 2 	 0.008372 	 0.003968 	  0.083333  
6 	 2 	 2.142112 	 1.071470 	  0.833333  
7 	 2 	 4.225177 	 2.477289 	  0.250000  
1 	 3 	 0.074641 	 0.037320 	  0.100000  
2 	 3 	 11.404032 	 5.702017 	  0.833333  
3 	 3 	 0.004778 	 0.000697 	  0.083333  
4 	 3 	 0.709343 	 0.355421 	  0.250000  
5 	 3 	 0.008372 	 0.003968 	  0.083333  
6 	 3 	 2.142112 	 1.071470 	  0.833333  
7 	 3 	 4.225177 	 2.477289 	  0.250000  
