1 	 1 	 0.020970 	 0.010485 	  0.050000  
2 	 1 	 24.661818 	 12.330909 	  0.500000  
3 	 1 	 0.381241 	 0.178277 	  0.285714  
4 	 1 	 1.297523 	 0.648762 	  0.400000  
5 	 1 	 0.690779 	 0.345389 	  0.250000  
6 	 1 	 1.947330 	 1.046422 	  0.625000  
7 	 1 	 3.400192 	 1.986711 	  0.500000  
1 	 2 	 0.020971 	 0.010485 	  0.050000  
2 	 2 	 24.661836 	 12.330927 	  0.500000  
3 	 2 	 0.381241 	 0.178277 	  0.285714  
4 	 2 	 1.297523 	 0.648762 	  0.400000  
5 	 2 	 0.690779 	 0.345389 	  0.250000  
6 	 2 	 1.947331 	 1.046424 	  0.625000  
7 	 2 	 3.400193 	 1.986712 	  0.500000  
1 	 3 	 0.020971 	 0.010485 	  0.050000  
2 	 3 	 24.661836 	 12.330927 	  0.500000  
3 	 3 	 0.381241 	 0.178277 	  0.285714  
4 	 3 	 1.297523 	 0.648762 	  0.400000  
5 	 3 	 0.690779 	 0.345389 	  0.250000  
6 	 3 	 1.947331 	 1.046424 	  0.625000  
7 	 3 	 3.400193 	 1.986712 	  0.500000  
1 	 4 	 0.020971 	 0.010485 	  0.050000  
2 	 4 	 24.661836 	 12.330927 	  0.500000  
3 	 4 	 0.381241 	 0.178277 	  0.285714  
4 	 4 	 1.297523 	 0.648762 	  0.400000  
5 	 4 	 0.690779 	 0.345389 	  0.250000  
6 	 4 	 1.947331 	 1.046424 	  0.625000  
7 	 4 	 3.400193 	 1.986712 	  0.500000  
